0,sangat kecewa di order hari jumaposat dikirim hari seninrespon chat pelapakpun sangat lama
0,respon chat cepat dan pelayanan baik recomended seller
0,no 1 2 barang kirimanno 2 contoh order
0,bhan tipis banget kyak bukan kulit
0,model benar skinny
0,pengiriman lama barang tidak sesuai pesanan mending jangan beli disini deh parah ini lapak
0,none
0,pesan warna apa datang warna apa mana kegedean
0,deskripsi barang ada nyatanya kosong
0,putaran hnya 2 min putaran lancar hnya di 1 sisi
0,lokal sh iya beda sama di gambar  jahitan serba keliatan  mirip tas 30rb
0,order dari tgl 5 baru di proses tgl 7 chat kgak sama sekali di bles dah gitu orderan asal kirim aj lg order lipstik no 1 dikirim no 7
0,tidak bisa masuk ditelinga dan sakit saat dipakai karena bagian ujung siliconnya ada plastik yg cacat dari pabrikan
0,kecewaaaaaaaaaaaaaaaaaaa  respon lamaaaaaaaaaaa
0,sy memesan warna cream tp yg sy terima warna tan tp sebelum sy memesan tidak tertulis di deskirpsi warna cream adanya warna brown hitam tan
0,modelnya sama tapi merk nya beda ma judulnya
0,bahannya tidak bagus kurang puas tidak seperti yg d foto
0,sebelum dioperasikan terlebih dahulu di isi daya sampai penuh setelah di dilepas charger di hidupkan namun tidak hidup
0,packing nya oke rapih bentuk barang nya lucu sesuai foto tapi proses pengiriman nya lama dan isi nya cuma 14 ga sesuai yg diharapkan maaf saya kasih bintang apa ada nya thank you
0,pas di tanya ready gak ready pas di tf duit gak ada warnanya
0,gk beres nih lapak beli apa d kirim apa awas jgn sampe terulang lg k kalian
0,kurang rapih pinggiran alas sepatu nya
0,barang sesuai gambar tp sayangnya tidak bisa merekam videonya cuma bisa 2menit lalu tdk bisa lagi tolong penjual dapat menaruh kekurangan barangnya dalam ulasan barangnya gan
0,tidak sesuai keterangan beli 1 gratis 1
0,kecewa bangetbanget alasan
0,laundry pertama ukuran langsung menciut drastis sehingga tidak bisa dipakai
0,nunggu udah lama banget barang tak kunjung datang2
0,sudah hampir 2 minggu baru sampai
0,bahannya terlalu ringan
0,barang tidak sesuai dengan ekspetasi harga normal di gede2in 60rb mana ada pouch gembel kaya ginih dipasar juga 3rb5rbaposn mana talinya robek pula tertera harga normal 60rb jadi 9rb haduh penipuan publik kualitas barang memang dibwah harga 9rb
0,okk
0,barang pesanan cacatjaitan copotkurang rapi
0,kualitas beda dengan barang yang kita beli sebelumnya
0,gimna sih packing tidak rapi dan nelepon suara org lain ada sedangkan suara saya ke org lain gx ada
0,barang sesuai dgn pesanan pelapak kurang ramah dan kurang peduli dgn brg setelah brg perpindah ke pengirim
0,lengkap
0,kecewe dengan hasil barang nya
0,ktnya m tp ko gede bgt ya label baju terpotong
0,tombol r1 dan l1 g berfungsi
0,bahan tidak sesuai pict bukan suede tidak sesuai gambar poko nya
0,ukuran benang sesuai keinginan namun akan lebih baik apabila gulungannya lebih banyak sedikit lagi
0,pesen warna hitam sudah sy noted warna hitam malah dikasih warna pink
0,bahan tidak sesuai kasar
0,mantul gan mantul mantul mantul gan mantul mantul
0,pengiriman lama sampai 1minggu respon lambat
0,tidak sesuai sepatu terlalu kaku susah tuk masukkan kakinya
0,saya saranin buat yg lain hati2 beli barang murah murah boleh asal bisa berfungsi ini mah mati total harus jelas diketengannya kasih tau klo barangnya mati
0,barang yg dikirim q9 n saya order ws 1816 new beda bgd n ga sesuai
0,barang tidak sesuai judul beli 2 gratis 1 yg dikirim cuma 1 botolharga mahal 133000tolong lain kali jgn bikin iklan hoax tidak rekomendasi sama sekali 
0,untuk barang bagus
0,tidak bagus tidak bisa dipakai
0,kapok dan cukup x ini aja saya order masa barang baru carjer ga bsa dipake mati jualan jgn merugikan sebelah pihak anda sebagi penjual juga ga mau dirugikan
0,kirim minta pake jne asuransipacking kayu malah pake jnt dan ga packing kayu logo mi belakang casing bergeser  kaya buatan sediri di tempel gitu kamera depan nya juga sangat burem
0,ah kecewa lahbusa pula barang koyakgitu di chat diam aja
0,saya udah lama make nrkata nya ori dg kemasan baru saya kira beneran ada kemasan baru jadi saya beli tp pas barang nya nyampe kecewa dg kemasannya yg lebih jelek dr yg original blom lagi aroma nya berbeda dr yg asli bagi yg ga percaya silahkan beli
0,masa iya psan wrna hitam dikrim wrna putih anehhhh
0,kalo untuk kwalitas lumayan cuma kecewa banget order yg monyet d kirim yg gorila apa emang ga bisa bedain orderan mana monkey mona gorila
0,kecewa dg sdotanny
0,pahit pahit pahit pahit pahit pahit pahit pahit pahit pahit
0,barang yang diterima tidak sesuai dengan yang dijual jadi tolong untuk dicek sebelum dikirim agar pembeli tidak kecewa
0,untuk barang oke sesuai pesanan tapi sayang sekali pelayan sangat tidak memuaskan
0,sepatu dgn merk palsupedagang yg sangat arogandi komplain tapi galakan diasepatu msh sangat bau lemtulisan kickers ny sprt terkelupasjgn beli product inisangat sangat no recommendawas yg lain tertipu ya
0,sumpah kecewahandshock nya sesak cuma 1 yg dipakeyg lain nya ga bisa n
0,barang sangat tidak sesuai harapan
0,untuk yang pertama dan terakhir saya belanja di jaya muliatidak pernah di respon sama sekali pas barang sampai kondisi fitur kamera tidak fungsi alias erorcoba di retur tapi sulitnya bukan main waktu saya habis untuk urusan begitu jadi saya sangat kecewadan kapok beli di jm
0,barang sampai tp setelah dibuka kaget barangnya beda bgt dan yg ktnya xl tp kecil bgt ga muat di badan ga tau ukuran sebenarnya brp di jaketnya ga ada keterangan size jd saya sebagai konsumen sangat kecewa dengan kualitas produk ini
0,saya memilih untuk paket jne yes namun barang lama untuk samapi ketika barang sampai ternyata dikirim paket jne reguler
0,tidak sesuai di fotojahitan gesper dan kantong putus
0,ga sesuai ga sekecil seperi di gambar dan di tas nya ada coretan putih bekas kode tapi ga di bersihkan dulu gimana sih tas nya ga sekecil di gambar banyak jahitan benang lebih keluar ga suka
0,jasa kurir pengiriman tidak sesuai yang dipilih pembeli tadinya saya pilih jt tapi penjual memakai sicepat
0,harga murah
0,bukalapak gimana email udh di terima tapi barangnya belum saya terima waduh dari tanggal 26 maret 2018 barang belum saya terima
0,banyak yg mati dan tidak bisa koneksi
0,size ukuran nya lumayan gede jadi masi tetep kegedean proses pesanan juga lama butuh beberapa hari
0,gtau saya yg kurang teliti gk ad ukuran nya d kita gde buku nya ternya ta masuk jga ke dompet tidak sesuai harapan
0,foto saama aslinya ga samaberbeda dgn rantainnya dan hanya itu yg sama simpulkan dan tidak sm di foto hasil nya
0,kameranya ga cekung jangan beli disini barang rusak
0,pelapaknya kurang profesional barang lama dikirim dgn alasan loading barang bnyk dan pesen all black yg sampai bukan smoga lbh baik kedepannya
0,not recomended biasa bingiiit kwalitsnya
0,brg setelah diterima dicek sudah terbukakatanya ori kartu garansi tidak adakalo gak ori uang kembali ditanya malah gak diresponmasih sy tungguato emg biasa makan uang dengan cara kaya ginihati2
0,barangnya ngk sesuai ditulis merk bioaqua yg datang merk kiss beauty
0,tidak puas dan saran saya kalo emng kaga bisa jualan lebih baik jngn soalnya kasian orang lain yg pesen
0,ga sesuai dengan gambar yg di tampilkan
0,barang yang dikadih bukan yang di gambar goblog gak twu diri jangan pqda beli disini penipuan ukuran kecil
0,beli 2 rusak semua ga dikasih solusi
0,barang sama harga gak sesuai jahitan acak acakan lengan kanan sama kiri ukuran beda dan banyak jahitan yg naik turun kaya bukit pokoknya gak nyaman bgt
0,barang yg sangat jelek tidak berfungsi sama sekali pedagang yg tidak recommended jgn beli di toko ini pasti kecewa
0,gak berfungsi sama skali n murah itu berarti memang murahan
0,di gambar citra kemasan kaca di kirim citra sachetan kena tipu euy hedeh
0,kecewa bgtminta wrn yg tersediadikirim nya hitam semuangpain ngasih tau wrn yg adacape2in gw aja
0,warna beda sama contoh yg dikasih baru sampe kancing udah lepas huff
0,gak enak banget dipake semoga kedepannya bahan lebih halus dan nyaman di pakai ya mahal dikit gak papa
0,pada saat main mobile legend kurang nyaman dan kurang respon  terutama pada saat kursor gerak ke atas
0,sy beli 2 pcs 1 pcs rusakksh tau penjual gak di respon krn uang uda di terima x ya brg dtg gak sy lsg coba krn sy tunggu pesanan memori nya td baru sy coba rusak
0,baru sempet cek barang ternyata banyak noda noda kotor
0,barang yang di kirim tidak sesuai dengan gambar saya kecewa
0,saya order 60 pcs di ksih ukuran yg tag ukurannya udh di guntung dan di akuin size xxl pdhl bekas size xl ini mah keliatan beda jauh sma ukuran xxl asli di wa juga sdh jaramg di respon minta transferan aja wa respon cpt setelah nipu lsng kabur anjing 
0,pesan size 39 dikirim size 40 tanpa konfirm lagi
0,minta warna fanta yg datang barang lain
0,kurang puas ada 3 spatula cuma pas di buka ada yg patah satu ga kaya punya suami spatulanya ga ada yg patah
0,sesuai peanan sizengawarna kudang sesuai
0,minta warna hitam tapi dikirim warna biru sepele sih tapi perhatikanlah konsumen jgn seenaknya
0,pengirimanya lamatrs saya minta jasa pengiriman kilat knp di jasa yg reg
0,hembodi kurang wangitapi lumayan lah sip
0,barang sya belum nyampe ke saya  koq in udh auto konfirmasi barang sih 
0,harga normal 120000 diskon jdi 10000
0,saya jadi kena masalah dengan customer saya karena lapak ini kirim barang rusaksaya sudah suruh sebelum kirim cek dulu barangnyajangan kirim barang rusakini malah kirim barang rusakdan saya sudah returnamun harus ikutin retur sistim buka lapaksaya tidak ngertitolong ya dipertanggungjawabkan yaterimakasih
0,lebar bawah koq beda bangetbanget gk lebar
0,bahan jelek tidak sesuai gambar
0,kurang teliti saat mau dkirim gada box nya cuman dibungkus kertas doang serta pengait ketelinga patah dan gak ada bekas patahan nya itu berarti barang dikirim dalam keadaan cacat seumpama kesalahan saat pengiriman harusnya ada sambungan patahan  nyesel juga beli ni headset blutot cuman bisa buat tlp doang ditambah gak bisa ngait didaun telinga alhasil saat tlp jatuh terus
0,beli celana model sobek2 ehh datangnya model biasakecewabangett
0,celana bagian belkangnya sobek
0,kurang puasbarang tdk susuai harapan
0,penjual anjing pesan 4 dikirim satudichat ngak balasditelpon ngak angkat
0,barang yg dikirim tidak sesuai dengan deskripsi yg di paparkan pelapak saya mohon dari pihak buka lapak bisa mengkoreksinya
0,ada harga ada kwalitas
0,mending yg mahalan dikit tapi puas
0,respon chat kurang baikbarang tidak sesuai pesananpengiriman lumayan baik
0,lensa pecah packing buruk jasa yes dikasih reg vigmet jamur ga tau dah
0,kurang daya sedot nya kotoran telinga ga tersedot sama sekali tetap aja pakai cotton bud trims
0,bukan wolfis kain jg terlalu tipis dibuat baju kliatan transparan
0,kondisi hancur 90 packing cuma bubble selapis
0,rempel na kok jdi beda sih kak
0,kalau sampainya barang sih gk masalah lah sy pesan hitam sblm bayar sy tanya hitam ada d jawab ada sy pesan lah yg sy terima putih bukan hitam
0,ada tombol yg tidak adamode game jadi ga bisa digunakan atau memang dari sananya tapi saya kurang puas
0,barang y tidak sesuai dgn poto y sy baru tau anak sy ngomong sy g bgtu memprhatikan tas ymang mirip dgn yg di pesan
0,1 dulu soale saya kerjaanya nyangkul dsawah  hahaha
0,pas dibuka bagian sebelah kiri pada barang ada yg pecah jd kecewa
0,layar shadow  tolong ubah deskripsi tambahin kalau lcdnya shadoww
0,pelapak tidak ada responpaket pas nyampe rumah hancur semua
0,kasar
0,barang rusak dan komplain tidak ada respon dan tidak ada feedback
0,baru di coba barangnya sudah rusak mesinnya g jalan
0,nang sepatu 42 tempelan 43dinggo sesak brojane nak raono jujur ae
0,saya pesan barang dgn warnah yg berbeda tp yg databg hanta satu warnah emangx sy mau pake warnah itu saja mhn bukalapak untuk tindak lanjuti dgn tdk membayar sebelum ada solusi dari pelapak
0,kaya taiiiiiii ga kepakeeeeee dicas iidup d lepas matimati teh di pake boro boro konek
0,minta warna hitam kirim warna coklat tidak sesuao deskrip dibilang melar sampai 4l nyatanya tidak
0,jam nya baru saya terima sudah mati 
0,biasa sajaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
0,barang tidak sesuai dengan pesananyang saya pesan navy 2 41dan 42abu2 139 cream 139 dan hitam 1 41yang sampai navy 3 41apos2 dan 42 abu2 2 39
0,brngnya lmyn
0,slot hdmi tidak berfungsisehingga saya coba sambungkan anycast dongle tidak terkoneksi ke tv anycast tidak ada masalah saat saya hubungkan ke proyektor alias terdeteksi dan berfungsi normal jadi converternya datang lama dan tidak bisa di pakai mengecewakan
0,katanya buy 1 get 1 tapi lihat barangnya yg harga 30rban 1 gak mau hidup yg satunya hidup gak keluar suara
0,ngk ok
0,suunto redbull jam psaran ini yg di jual pkai cuci tngan sja sudah berembun bilangnya anti air klau jualan yg jjur pembohong besar dagang ini
0,diduga penjual tidak amanah order dibayar 09 agu 2018 0830 wib baru dikirimkan hari ini
0,plastik qirain metalpelayanan ga ramah beda lapak sebelah
0,mesen warna apa di kirim warna apa gan entah buta warna atau gimana
0,ukuran nya gak sesuai
0,barang nya gimna ko gk sesuai brang
0,kainnya lebih tipis dari ekspektasi saya sesuailah dengan harganya
0,barang tidak berfungsi alias mati total padahal sudah di charge
0,edited pas gue coba r1 yg cuma dikasih 1 doang cacad juga joystiknya ga sensitif so dari 3 cuma normal yg telornya doang hoaammm harga emg ga perna boong
0,barang ga seberapa cuma mau ingetin kalo jualan yg jujur dijudul kitkat 35gr yg datang kitkat 17gr
0,warna barang tidak sesuai dgn pesanan
0,br
0,barang tidak sesuai pesanan sepatu tidak sesuai ukuran yg dipesan
0,fungsi dan fasilitas baik
0,barangnya tidak sesuai saya minta ukuran l sama m malah dikirim m duaduanya pake dirobek lagi label ukurannya
0,mungkin karena barang flashsale jadi tidak dipacking packing dus bawaan dibungkus plastik yang gampang penyok
0,udah lamabarang tidak sesuai pesanan
0,respon lama dan tidak sesuai gambar
0,tidak sesuai deskriprekondisi mobile
0,warna tidak sesuai permintaanminta coklatmerah malah dikirim orange
0,kotaknya terpaksa di buang karna dinselotip dan meninggalkan bekas lengket
0,merk beda dan barang tidak sesuai di pict
0,barang yang datang tidak seperti yang di katakan di deskripsi mouse tidak pakai saklar warna nya pun beda dengan di foto lampu indikator juga tidak ada makasih
0,kualitas kamera kurang dari baik dan manual book sukar dimengerti sehingga akan menyulitkan pada saat membedakan antar video on atau off mungkin karena pangaruh harga
0,huhuh
0,barang palsu dan expired tidak bisa dipakai
0,barang tidak sesuai dgn pesanan katnya promo murah tapi mengecewakan
0,mainannya kecil bgt tdk sesuai gambar yg kurang lebih 100 pcs itu
0,sangat tidak profesional barang datang lama sekali karena kurirnya tidak sesuai pilihan pembeli penjual mengganti kurir sendiri tanpa konfirmasi terlebih dahulu setelah barang sampe ternyata insol sepatunya cuma sebelah itu terbukti bahwa barang yang dikirim tidak dicek terlebih dahulu hatihati untuk yg mau belanja disini
0,barang cepat sampe kirain bhan agak kaku ternyata lemes tp yg orang harga segitu y pntes
0,hehsshvshsjsjsjsjjsjsjsdhhdhshsjsjsjsj
0,warna pita nya pink bukan coklat jadi norak
0,susah dpakek
0,minta warna pink dikirim hitam
0,matanya hilang dan ukurannya kecil sekali
0,barang bekerja dg baik sesuai deskripsi tapi sayang hanya 3 hari saja
0,saya pesan yang rose tapi yang datang creme brulee packingaposy juga kurang rapi segelaposy sudah terbuka
0,rasanya hambar ternyata mie ya gak ada tulisan expired hadeuh halal atau nggak pula saya gak tau
0,barang yang saya terima tidak sesuai dengan judul gambar dan deskripsi iklan respon chat  respon kirim pesan lamban tidak cepat tanggap proses pengiriman lama h3 barang dikirim packing juga tidak baik asal asalan packing yg penting terbungkus
0,saat di charge baterai full tapi saat dipasang ke kamera baterai tidak full bahkan kadang tidak terisi sama sekali tidak menyangka kualitas seburuk ini bahkan belum sampai 2 minggu pemakaian dan sudah tidak terpakai
0,jahitan samping tidak sesuai dengan gambar yang ditawarkan
0,lama respon dan pengirimannya super lemottttttttttttidak spt pelapak yg lainwalaupun harga murahogah ro
0,barang rusak dijual  ga respon  parah
0,hp rusak di masukin kartu malah mati tolong di bantu gan
0,baunya sedikit apek tidak ada bau musk bedaknya yg ada bau fruity dan manis
0,mohon maaf kesabaran saya sudah habissangat tidak direkomendasikan untuk bertransaksi dgn agan ini
0,ukuran xl terlalu kecil  apakah bisa di tukar dengan xl paling besar 
0,barang rusak  slempang nyaa putus  itu blom d pake blom apa baru d bukaa dari bungkus trus d cobain malahan jatoh  ga nyadar kalau tali slempang nya putus 
0,warna abu2 dan pink yg barang asli sangat beda dengan yg digambar pada barang asli warnanya muda banget sgt terang lalu model bajunya banyak sekali bedanya dengan di gambar digambar kancingnya kliatan bs dipasang okelah kalo dijait ajatp ini di lem dengan harga segitu bahan masih dimaklumi tp intinya saya sangat kurang puas dengan barang maupun pelayanannya
0,tidak sesuai pesanan pesan 2pcs dikirim 1pcs tapi tanggung jawab akhirnya dikirim lagi
0,hati hati yang punya lapak penipusaya beli baru di kirim pencukur skenbekas dan juga rusakdemi allah saya tidak iklasmakan saja uang itu akan membawamu ke dalam siksa kubur
0,merk tidak sesuai yg ada di gambar warna jg agak pudar
0,paking rapi finishing kurang bagus
0,dengan adanyq komplaiin dr pembeli dr pihak penjual tidak ada tanggapan apapun saya sangat kecewa sekalimasalah duit bukan utama tp kepercayaan dan suppport dr penjual
0,kemasan simple
0,kami sangat kecewa katax barang lengkap semua
0,pas ng copy byk file file tdk ke copy  kampret sesuai harganya
0,barang yang saya pesan tidak sesuai dengan barang yang saya terima
0,pesan size m dikirim size l
0,pesanan saya 2 item telah keterima dg baik hanya saja yg satu item nya tidak berfungsi dengan baik signal wifi nya tdk bekerja dg baik mohon untuk di cek  di test kembali dg teliti pada saat pengiriman barangnya
0,udah chat sebelumnya katanya warna item ready makanya saya pesen pas dateng ehhh malah warna lain bukan warna item
0,pengiriman lama yg lebih kecewa lagi brg tdk sesuai pesanan dan bahan tipis mohon diperhatikan saat packing agar lebih teliti lagi
0,thx lah barang dah smpe ku kira 1 pak yaternyata sati biji
0,tidak sesuai jelek g suka warna mengecewakan
0,sungguh sangat kecewa tp gpplah jdikan pelajaran aja
0,karena barang hancur
0,gimana mau blg puas 6 saya pesan cuma ada 2 kt nya kirim terpisah tapi gak sampai jg jadi males belanja di bukalapak lagi pelapak gak konsisten malah nyolot komplen orang malah dia bicara rugi untung pikirin pelanggan dong
0,ok brngya cpt smpi d tmpt tujuan tks bl
0,gampang jatuh tidak masuk ke dalam
0,kaga mempan n beda ama gambar djancoklah
0,ngak sama dengan gambarnya yang dikirim beda
0,barang beda sama gambar luar biasa para pedagang yg nyari untung
0,ukuran sepatu yang saya pesan itu no 43 tetapi pas diterima ternyata ukuranya 42 jadi kekecilan sepatunya
0,modelnya bagus
0,bahan nya tifis dan mudah kusut
0,sdh lama kirimannya parah kwalitasnya
0,pengiriman luama bangett 3 hari serasa 3 minggu respon juga lama banget barang juga bekas
0,ya kualitas dan harga sama tidak recomended
0,sesuai pesanan sudah dicoba hasilnya zonk mulu
0,waktu dikirimnya lama pbayaran udah tapi ga langsung dikirim di tag namanya dark red pas dipake terang dan jatohnya merah cabe
0,antenna tidak berfungsi dengan baikgambar tambah reunyekbagusan pakai antenna biasa
0,lambat chat tdk di blz respon tdk ada
0,ukuran cuma tulisan nya aja yg benar untuk fisik nya gak sesuai yg tertulis
0,bagus bagus bagus bagus bagus bagus
0,harusnya pake tali yg lbih bagus
0,tlong dibantu kak rodanya ga muter  chat tidak dibalas
0,brang baru emang tp tidak bisa d gunakan buruk banget tidak bisa d gunakan karena barang 100 palsu
0,bahannya bagus tpi modelnya g sesuai gambar
0,kok saya udah kirim balik barang untuk di retur sampai skrng blm dikirim ulang ya
0,respon kurang sehinggga merugikan
0,ane beli 2 yg 32  34
0,barangnya jelek banget kasar panas pula dipakai bahan apa sih ini
0,barang mati tidak dapat digunakanpesan 2unit yang satu kondisinya udh matiyg satunya lagi baru dites satu lagu eh nyusul mati
0,sudah ikuti petunjuk yg tertera tapi tombol shutter tetap tidak dapat berfungsi
0,barang tidak pernah diterima kok bisa yah bilang udah diterima emang dikirim kemana
0,ya pokoknya cuma geter2 doang gitu deh
0,gak sesuai keinginan
0,kecewa dengan qc pelapakpenjual tidak di lakukan dengab baik
0,pertama dari promo yg diadakanharga yg tadinya 450 rb jd 99 rb seharusnya tdk mengurangi kualitas brg dg harga 450 rbkalo hanya untuk menarik plangganngga hrs kasih hrg lama yg palsu donk
0,audio out rca buat dari siaran tv digital  playback film dari usb cuma noise aja gak kepake
0,ga desuai dgn yg digambar warna hijau yg dikirim malah warna merah
0,warna yg dikirim dark brown tidak seperti yang di display
0,harga 120rb tp kug kainnya nggak bagus nggak nyaman dipakai  panas pula
0,yg d krm marmer pion biasa ga sipp dahh
0,gk bisa konek 
0,ga usah blnja di sm orang ini g ada tanggung jwb nya sm sekli dh di chat baik2 cuma di bc g ada respon apapun nyesel deh
0,isi nya satu doankkirain 2 atau 5 gitu
0,tidak suka karena beda dgn pesanannya
0,udah habis tetep aja item gak sedikit pun ada perubahan ya allah kenapa saya beli barang gak ada khasiat nya
0,barang yang ditawarkan dress untuk dewasa tetapi yang diterima dress untuk anak anak saya sangat kecewa sekali
0,sangat kecewa bahan nya ga sesuai dengan gambar nya resresleting nya ga bisa dibuka kecewa jaitan nya ga rapih jaitan pas ketek ky gitu ga rapih
0,reseting udah rusak  belum dipakai padahal
0,barang bukan ini yang dikirim tidak sesuai
0,katika menggunakan kacamata tsb terdapat bayangan saat membaca sepertinya lensa progressive dan frame tidak focus dengan mata
0,motif bandana yang diminta tidak sesuai dengan yang dikirim
0,tidak sesuai beli merk max dikirim merk joyko
0,wkwkwk sip untung masih ada bunyi mayan sih kenceng suaranya asli ngebass sampe kuping pengang
0,barang jelek seperti tidak di kontrol
0,chat tidak dibles pengiriman lama barang semoga sesuai sedikit mengecewakan
0,barang ga berfungsi d jual klo mau jualan yg amanah dong
0,kecil kayak buat ank sd
0,mau ulas apa barang bloum datang
0,pelapak ga fer sistim dropship tp mo yelepon bkn no telp drosship mlh no telp die huh kecewa berat
0,pemotongnya ada yg cacat tolong dilihat lagi sebelum menjual
0,kurang memuaakan agar diperhatikan packingnya
0,barang bagus tapi sayang size nya tdk standar kaki orang indonesia saya pesan size 37 tp yg dtg 37 jumbo standar orang eropa mgkn size nya jadi gk bisa d pakai
0,saya kecewaaaaaaa warnanya tidak sesuai dipesan biru toska yg datang malah hijau dan pengirimanya juga lama kaliiiiiiiii
0,sangat mengecewakan produk yg dikirimkan expired meskipun flash sale harusnya lebih diteliti lagi mau komplain juga ogah mahal di ongkir
0,barang tidak sesuai deskripsi dan bukan grade ori seperti judulbarang tidak layak pakai bahan kasar seperti saringan tahu jahitan tidak rapi lingkar leher tidak mulur sehingga kepala tidak bisa masuk alhasil barang tidak bisa dipakai
0,barang tidak sesuai foto detail tekstur bintiknya berbeda
0,barang tidak sesuai jelek resleting nya pasif di kira aktif saya ingin uang kembali mengecewakan
0,desainnya kurang rapi dan menurut saya kemahalan dengan desain seperti itu
0,keripik nya kok keras banget ya ga bisa di makan
0,bonus memory card tidak disertakan untuk pembelian yang ini tolong untuk segera dikirimkan saya sdh sering beli di seller ini
0,hati2 jebakan batman saatnya diulas biar jelas sebelum membeli karena deskripsi kurang jelas juga isi didalemnya  5pcsx2pack kopi abc 5pcsx1pack kopi kapal api 3pcs kapal apiharga flash sale 22k seperi harga normal
0,kualitas sangat mengecewakan saya pesan ukuran l yg datang kecil bngat klau bukan s atau m bedah jau gambar sama barang yg dibeli
0,lucu tdk sesui ftosesuai harga
0,barang dikirm gak nyala gmn sh orang jualan kok bgt sh
0,ga fungsi barang reject     
0,untuk packing baik respon cepat pengiriman sesuai tepat waktu tapi keaslian barang tidak tau karena dari 2 alat cukur yang saya beli pemakaian setelah 56 kepala alat mesin cukur meledak dan mati tidak dapat digunakan lagi
0,size tdak sesuai no37 longgar banget kaya no39saran jika pesan kurangin 1 angka
0,sanggat jelek hdhdhshdudhwhdhhdhejehrsgsbeheb ffh
0,bagus barangya gan tp akan lebih siiip kalau diberi warna thanks
0,waktu pertama beli 3 barang nya mantappas segalanya tapi pas beli lagi sepertinya kesalahan di penjahitukuran nya ga nyaman di badan bagian tangan besar sebelah bagian kanan kecil dibanding kiri
0,ternyata size 36 nya paldukalo gak ada blg aja gak adajgn dipaksakan x
0,salam gemstone
0,pembelian pertama dari lapak lain
0,ukurannya tiap baju beda padahal l semua yg saya beli
0,lukayan
0,memory gk bisa di masukin kamera nge hang cuma bisa utak atik di menu gk bisa pake poto sama vidio
0,kemarin sebelum melakukan transaksi pembayaran saya melakukan nego sdh ok tpi pada waktu melakukan pembayaran harganya masih tetap ajamohon penjelasab
0,barang belum saya terima kenapa status sudah terkirim siapa nama penerimanya
0,barang datang dengan kondisi penutup baterai lepas dan baterai kembung sehingga tdk bisa di tutup dan digunakan
0,tulisan di botol pudar tutup botol kayak pipa pvc jelek dan bau nya tidak awet
0,sesuai pesnan
0,kain nya kurang tbel  gk halus
0,yg dipesan warna merah yg dateng warna pink ijo warna yg gak ada digambar
0,jawaban seller di feedback selalu mengadangada deskripsi 700 gram ternyata 500 gram sekilo seharusnya bisa dua
0,barang cepat sampai tetapi kualitas barang kurang baik gak bisa masuk kuping bagian pangkalnya mengganjal  terasa tajam kurang sesuai dengan morfologi kuping keluarga saya
0,barang lama sekali sampainya
0,ga ada perubahannya padahal udh abis tetep sama
0,ternyata barangnya g bisa di charger
0,barang sudah sampai tapi tidak sesuai dengan gambar
0,pengiriman lamaaaaaaaaaaa bgt molor dr jadwal padahal udah transfer dr jumat tp brg dikirim rabu
0,saya kecewa sudah saya beli ternyata barang tidak hidup
0,produk tidak sesuai gambar yg di iklankan di iklan isi produk sekitar 90 pcs ukuran sedang produk yg saya terima isi 27 pcs ukuran kecil
0,tidak befungsidan tdak bisa dimainkan
0,kok belum tumbuh daun sama sekali padahal udah tiga minggu lebih terus juga udah dipindah pada polibak lebih besar saat barang sampai
0,kirain bahan nya bagus gan ko bahan nya kaya gini  hehehe
0,gk sesuai gambar
0,barang sih oke sebenarnya tapi cuma dapat kiri dua2 nya
0,warna barang yang dikirimkan tidak sesuai dengan pesanan pesan coklat muda namun dikirim warna hitam tanpa konfirmasi terlebih dahulu bahan topi kaku
0,batre sdh pda mau habis hrsnya di ganti dulu
0,merek betul adidas tp kuwalitas pkl di pinggir jalan
0,beli 6 pecah 1 pengiriman nya lambat
0,tidak ada logo apple di flexible katanya ori  pas dipasang ada cacat dilayar atas tapi sudahlah
0,paking bagus warna sesuai pesanan gan terima kasih
0,minta gambar winnie angry bird dikirim princess dan crayon cat airnya tdk menempel
0,warnanya
0,baterainya cepat lowbat  baru beberapa menit  lowbat lagi
0,pengiriman lama sampai 4 hari expedisi tidak sama yg di pesan barang tidak ada merek nya seperti di foto
0,yg kami minta ukuran 39 namun yg datang ukutan 37 gak jadi deh kejutan buat istri
0,bagus modelnya tapi jahitan jauh dari sempurna tidak sebanding dgn harganya yg mahaaallll
0,lcd vignet di pojok2 mika ada goresan
0,pesanan pertama sesuai pesanan pesanan kedua kecewaminta no 38 malah di kasih no 36 ya udah mubah gak ke pakai
0,handbodynya bau buah mengkudu_ manaan gede banget  sayang deh gadipake
0,pesan maroon yg datang hitam 
0,^
0,packing kurang baiksampe rumah hancur ga kemakan deh tuh pempek
0,barang ga sesuai dgn spec yg di terangkan dan ini khusus untk iphone deh bukan untuk semua jenis hp 
0,barang tidak sesuai dengan yang tertera ditoko kemasan berbeda dan tidak ada barcode
0,sisi satu yang bukan brush gabisa dipake ada bekas lem nya nyaris bikin lensa saya berbekas
0,nipu bukan blezer kantong nya pun cuma tempelan
0,ada paku di dasar sepatu
0,trnyata ukuran baju sempit bgt tdk all size mengecewakan
0,halus bahannya
0,waktu saya connectkan via bluetooth lalu saya membuka game lalu saya memutar dan menekan tombol hanya dapat menaikan dan menurunkan volume saja
